"","id","price","neighborhood","accommodates","bathrooms","bedrooms","beds","review_scores_rating","number_of_reviews","listing_url"
"8117",24050843,45,"Leith",2,1,1,1,100,6,"https://www.airbnb.com/rooms/24050843"
"8118",24052098,500,"Marchmont",4,1,2,2,98,48,"https://www.airbnb.com/rooms/24052098"
"8119",24058119,100,"Leith",6,2,2,3,100,14,"https://www.airbnb.com/rooms/24058119"
"8120",24061231,37,"Old Town",2,1,1,1,98,33,"https://www.airbnb.com/rooms/24061231"
"8121",24069311,80,"Leith",4,1,2,3,94,17,"https://www.airbnb.com/rooms/24069311"
"8122",24070722,400,"Leith",4,2,2,2,94,106,"https://www.airbnb.com/rooms/24070722"
"8123",24071196,59,"Bruntsfield",5,1,2,3,98,18,"https://www.airbnb.com/rooms/24071196"
"8124",24072036,88,NA,1,1,1,1,100,1,"https://www.airbnb.com/rooms/24072036"
"8125",24072586,91,"New Town",3,1,1,1,96,53,"https://www.airbnb.com/rooms/24072586"
"8126",24073397,200,"Old Town",6,2,2,4,100,31,"https://www.airbnb.com/rooms/24073397"
"8127",24074760,30,"Haymarket",2,1,1,1,100,1,"https://www.airbnb.com/rooms/24074760"
"8128",24075063,80,"Cannonmills",2,1,1,1,100,7,"https://www.airbnb.com/rooms/24075063"
"8129",24077853,100,"Leith",4,1,2,2,93,24,"https://www.airbnb.com/rooms/24077853"
"8130",24084114,42,"Old Town",2,1,1,1,99,31,"https://www.airbnb.com/rooms/24084114"
"8131",24089954,60,"Old Town",3,1,1,2,90,46,"https://www.airbnb.com/rooms/24089954"
"8132",24090439,63,"Stockbridge",2,1,1,1,97,33,"https://www.airbnb.com/rooms/24090439"
"8133",24091986,100,"Leith",2,0.5,1,1,99,68,"https://www.airbnb.com/rooms/24091986"
"8134",24092044,95,"West End",5,2,2,3,99,42,"https://www.airbnb.com/rooms/24092044"
"8135",24093037,175,"Newington",6,1,3,6,NA,0,"https://www.airbnb.com/rooms/24093037"
"8136",24093111,175,"Southside",6,1,3,6,80,1,"https://www.airbnb.com/rooms/24093111"
"8137",24094106,78,"Marchmont",7,1.5,4,7,100,2,"https://www.airbnb.com/rooms/24094106"
"8138",24094286,75,"New Town",4,2,2,3,94,24,"https://www.airbnb.com/rooms/24094286"
"8139",24094459,200,"West End",9,2,5,9,93,4,"https://www.airbnb.com/rooms/24094459"
"8140",24094551,50,"Haymarket",2,1,1,1,100,1,"https://www.airbnb.com/rooms/24094551"
"8141",24111939,60,"Stockbridge",5,1,2,3,95,23,"https://www.airbnb.com/rooms/24111939"
"8142",24125655,120,"Leith",2,1,1,1,100,7,"https://www.airbnb.com/rooms/24125655"
"8143",24128025,85,"Southside",5,1,2,2,100,2,"https://www.airbnb.com/rooms/24128025"
"8144",24129709,125,"Leith",2,1,1,1,100,1,"https://www.airbnb.com/rooms/24129709"
"8145",24130630,126,"Leith",4,2,2,2,100,4,"https://www.airbnb.com/rooms/24130630"
"8146",24130752,35,"Marchmont",2,1,1,2,98,31,"https://www.airbnb.com/rooms/24130752"
"8147",24131723,50,"Old Town",10,1,3,5,80,14,"https://www.airbnb.com/rooms/24131723"
"8148",24134765,25,NA,1,1,1,1,96,5,"https://www.airbnb.com/rooms/24134765"
"8149",24137976,21,NA,1,1,1,1,NA,0,"https://www.airbnb.com/rooms/24137976"
"8150",24144650,24,NA,2,1,1,1,99,34,"https://www.airbnb.com/rooms/24144650"
"8151",24144848,80,NA,4,1,1,1,95,103,"https://www.airbnb.com/rooms/24144848"
"8152",24146399,160,"Leith",2,1,1,1,100,3,"https://www.airbnb.com/rooms/24146399"
"8153",24147236,31,"Bruntsfield",2,1,0,1,94,7,"https://www.airbnb.com/rooms/24147236"
"8154",24147317,38,"Haymarket",2,1,1,1,100,3,"https://www.airbnb.com/rooms/24147317"
"8155",24148357,100,"Marchmont",2,1,1,1,93,3,"https://www.airbnb.com/rooms/24148357"
"8156",24149317,180,NA,10,3,4,4,99,49,"https://www.airbnb.com/rooms/24149317"
"8157",24150343,35,"Bruntsfield",1,1,1,1,93,7,"https://www.airbnb.com/rooms/24150343"
"8158",24151347,45,"Old Town",2,1,1,1,99,18,"https://www.airbnb.com/rooms/24151347"
"8159",24154445,120,"Haymarket",2,1,1,1,100,10,"https://www.airbnb.com/rooms/24154445"
"8160",24157397,100,NA,4,1,2,2,96,26,"https://www.airbnb.com/rooms/24157397"
"8161",24158691,70,"Old Town",5,1,2,2,96,48,"https://www.airbnb.com/rooms/24158691"
"8162",24165455,100,"Leith",4,1,2,2,97,7,"https://www.airbnb.com/rooms/24165455"
"8163",24167349,180,"West End",2,1,1,1,97,24,"https://www.airbnb.com/rooms/24167349"
"8164",24168366,88,NA,10,2,4,4,95,13,"https://www.airbnb.com/rooms/24168366"
"8165",24175796,100,"Morningside",4,1,2,3,99,21,"https://www.airbnb.com/rooms/24175796"
"8166",24176794,29,NA,1,1,1,1,100,16,"https://www.airbnb.com/rooms/24176794"
"8167",24177856,46,NA,2,1,1,1,100,2,"https://www.airbnb.com/rooms/24177856"
"8168",24180352,140,NA,4,1,1,2,87,11,"https://www.airbnb.com/rooms/24180352"
"8169",24183965,400,"West End",12,4.5,6,6,95,23,"https://www.airbnb.com/rooms/24183965"
"8170",24194402,105,"Leith",2,2,1,1,NA,0,"https://www.airbnb.com/rooms/24194402"
"8171",24195390,70,"Stockbridge",4,1.5,2,2,95,13,"https://www.airbnb.com/rooms/24195390"
"8172",24195753,40,"Leith",2,1,1,1,100,17,"https://www.airbnb.com/rooms/24195753"
"8173",24197117,36,"Leith",2,1,1,1,97,29,"https://www.airbnb.com/rooms/24197117"
"8174",24199735,70,"Leith",4,1,2,2,95,27,"https://www.airbnb.com/rooms/24199735"
"8175",24209004,60,"Haymarket",2,1,1,1,95,5,"https://www.airbnb.com/rooms/24209004"
"8176",24211264,75,"Leith",4,1,2,2,91,15,"https://www.airbnb.com/rooms/24211264"
"8177",24213243,45,"Stockbridge",4,1,1,2,83,29,"https://www.airbnb.com/rooms/24213243"
"8178",24214898,200,"Leith",6,2,2,4,NA,0,"https://www.airbnb.com/rooms/24214898"
"8179",24215720,116,"Marchmont",5,1,2,3,NA,0,"https://www.airbnb.com/rooms/24215720"
"8180",24216601,48,"Marchmont",2,1,1,1,97,50,"https://www.airbnb.com/rooms/24216601"
"8181",24216746,58,"Marchmont",3,1,1,2,98,40,"https://www.airbnb.com/rooms/24216746"
"8182",24219873,42,NA,2,1,1,1,98,20,"https://www.airbnb.com/rooms/24219873"
"8183",24219990,75,"Leith",4,2,2,2,100,15,"https://www.airbnb.com/rooms/24219990"
"8184",24221310,80,"Leith",4,1,1,2,96,81,"https://www.airbnb.com/rooms/24221310"
"8185",24221913,70,"Southside",4,1,2,2,95,37,"https://www.airbnb.com/rooms/24221913"
"8186",24223760,42,NA,2,1,1,1,99,15,"https://www.airbnb.com/rooms/24223760"
"8187",24237224,65,"Leith",2,0,1,1,100,18,"https://www.airbnb.com/rooms/24237224"
"8188",24239227,100,"New Town",4,1,2,2,92,17,"https://www.airbnb.com/rooms/24239227"
"8189",24242298,50,"New Town",4,1,1,2,97,53,"https://www.airbnb.com/rooms/24242298"
"8190",24242984,120,"Leith",6,2,2,3,98,58,"https://www.airbnb.com/rooms/24242984"
"8191",24243574,75,NA,4,2,2,2,99,14,"https://www.airbnb.com/rooms/24243574"
"8192",24243853,55,NA,4,1,2,2,95,106,"https://www.airbnb.com/rooms/24243853"
"8193",24245141,20,"Cannonmills",2,2,1,1,81,27,"https://www.airbnb.com/rooms/24245141"
"8194",24246295,55,"Newington",4,1,1,2,93,67,"https://www.airbnb.com/rooms/24246295"
"8195",24248787,39,"Stockbridge",2,1.5,1,1,91,9,"https://www.airbnb.com/rooms/24248787"
"8196",24250950,80,NA,4,2,2,2,NA,0,"https://www.airbnb.com/rooms/24250950"
"8197",24256101,80,"Southside",2,1,1,1,100,4,"https://www.airbnb.com/rooms/24256101"
"8198",24261660,85,"Leith",6,1,2,4,100,48,"https://www.airbnb.com/rooms/24261660"
"8199",24261799,43,NA,4,1,1,2,96,17,"https://www.airbnb.com/rooms/24261799"
"8200",24262417,100,NA,8,2.5,4,6,93,115,"https://www.airbnb.com/rooms/24262417"
"8201",24265188,56,"Bruntsfield",4,1,2,2,94,24,"https://www.airbnb.com/rooms/24265188"
"8202",24274405,195,"New Town",8,3,4,6,94,32,"https://www.airbnb.com/rooms/24274405"
"8203",24275022,150,"Haymarket",4,1,2,2,NA,0,"https://www.airbnb.com/rooms/24275022"
"8204",24275077,12,"Morningside",1,1,1,1,NA,0,"https://www.airbnb.com/rooms/24275077"
"8205",24275514,125,"New Town",4,1,2,3,93,27,"https://www.airbnb.com/rooms/24275514"
"8206",24276407,30,NA,2,1,1,1,NA,0,"https://www.airbnb.com/rooms/24276407"
"8207",24277974,110,"Haymarket",2,1,1,1,100,15,"https://www.airbnb.com/rooms/24277974"
"8208",24278603,300,"Old Town",8,2,3,4,80,4,"https://www.airbnb.com/rooms/24278603"
"8209",24279023,70,"Morningside",2,1,1,1,90,4,"https://www.airbnb.com/rooms/24279023"
"8210",24279591,80,"New Town",2,1,1,1,91,44,"https://www.airbnb.com/rooms/24279591"
"8211",24281337,35,"Leith",2,2,1,1,99,86,"https://www.airbnb.com/rooms/24281337"
"8212",24282103,40,NA,1,1,1,1,100,2,"https://www.airbnb.com/rooms/24282103"
"8213",24286846,35,"Morningside",4,1,3,3,NA,0,"https://www.airbnb.com/rooms/24286846"
"8214",24290620,90,"Leith",4,1,2,2,87,9,"https://www.airbnb.com/rooms/24290620"
"8215",24296048,100,"Marchmont",2,1,1,1,100,91,"https://www.airbnb.com/rooms/24296048"
"8216",24297284,250,"New Town",6,1,3,3,100,25,"https://www.airbnb.com/rooms/24297284"
"8217",24298428,110,"Leith",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/24298428"
"8218",24299356,68,"Leith",4,1,2,3,87,17,"https://www.airbnb.com/rooms/24299356"
"8219",24303156,30,"Marchmont",3,1,1,2,99,126,"https://www.airbnb.com/rooms/24303156"
"8220",24304011,50,"Leith",2,1,1,1,100,3,"https://www.airbnb.com/rooms/24304011"
"8221",24304365,60,"Leith",6,2,3,4,92,46,"https://www.airbnb.com/rooms/24304365"
"8222",24308224,248,"Southside",10,2.5,5,8,99,57,"https://www.airbnb.com/rooms/24308224"
"8223",24309274,80,"Leith",2,1,1,1,80,1,"https://www.airbnb.com/rooms/24309274"
"8224",24321897,50,"Morningside",6,1,3,3,86,11,"https://www.airbnb.com/rooms/24321897"
"8225",24331178,20,"Leith",1,2,1,1,80,1,"https://www.airbnb.com/rooms/24331178"
"8226",24331515,25,"Marchmont",1,1,1,1,98,52,"https://www.airbnb.com/rooms/24331515"
"8227",24331569,125,NA,6,2,3,4,93,11,"https://www.airbnb.com/rooms/24331569"
"8228",24333021,100,"Southside",5,1,3,3,97,14,"https://www.airbnb.com/rooms/24333021"
"8229",24333536,80,"West End",3,1,1,2,20,1,"https://www.airbnb.com/rooms/24333536"
"8230",24334310,28,NA,2,1,1,1,96,17,"https://www.airbnb.com/rooms/24334310"
"8231",24339554,120,NA,2,1,1,1,87,27,"https://www.airbnb.com/rooms/24339554"
"8232",24342507,80,"Leith",4,1,1,2,92,48,"https://www.airbnb.com/rooms/24342507"
"8233",24346044,100,"Leith",2,1,1,1,100,1,"https://www.airbnb.com/rooms/24346044"
"8234",24346408,110,"Cannonmills",4,1,2,2,98,19,"https://www.airbnb.com/rooms/24346408"
"8235",24350335,50,"Newington",4,1,2,3,100,5,"https://www.airbnb.com/rooms/24350335"
"8236",24351373,260,"New Town",6,2,3,4,97,30,"https://www.airbnb.com/rooms/24351373"
"8237",24351787,77,"Leith",2,1,1,1,95,60,"https://www.airbnb.com/rooms/24351787"
"8238",24351865,100,NA,5,2,3,3,100,1,"https://www.airbnb.com/rooms/24351865"
"8239",24354202,27,"Newington",1,2,1,1,100,61,"https://www.airbnb.com/rooms/24354202"
"8240",24368655,49,"New Town",2,1,1,1,75,4,"https://www.airbnb.com/rooms/24368655"
"8241",24371044,49,"New Town",2,1,1,1,82,12,"https://www.airbnb.com/rooms/24371044"
"8242",24382705,220,"Stockbridge",4,1,2,2,100,6,"https://www.airbnb.com/rooms/24382705"
"8243",24382855,39,"New Town",1,1,1,1,88,14,"https://www.airbnb.com/rooms/24382855"
"8244",24383691,41,"Old Town",2,1,1,1,64,7,"https://www.airbnb.com/rooms/24383691"
"8245",24384250,80,"Old Town",4,1,1,2,98,76,"https://www.airbnb.com/rooms/24384250"
"8246",24385154,48,"Stockbridge",4,1,1,2,94,29,"https://www.airbnb.com/rooms/24385154"
"8247",24387004,35,"Morningside",1,1,1,1,97,14,"https://www.airbnb.com/rooms/24387004"
"8248",24388683,69,NA,4,1,2,4,50,2,"https://www.airbnb.com/rooms/24388683"
"8249",24401622,300,NA,9,1.5,5,9,100,1,"https://www.airbnb.com/rooms/24401622"
"8250",24402178,400,"Marchmont",2,1,1,1,94,85,"https://www.airbnb.com/rooms/24402178"
"8251",24403398,25,"Haymarket",2,1,1,1,77,6,"https://www.airbnb.com/rooms/24403398"
"8252",24410721,76,"Tollcross",4,1.5,2,2,96,23,"https://www.airbnb.com/rooms/24410721"
"8253",24418399,40,"Haymarket",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/24418399"
"8254",24418608,40,NA,2,1,1,2,98,9,"https://www.airbnb.com/rooms/24418608"
"8255",24423877,22,NA,2,1,1,1,95,54,"https://www.airbnb.com/rooms/24423877"
"8256",24423886,100,"West End",1,0,1,1,NA,1,"https://www.airbnb.com/rooms/24423886"
"8257",24426992,40,NA,2,1,1,1,100,5,"https://www.airbnb.com/rooms/24426992"
"8258",24427259,70,"Leith",2,1,1,1,100,16,"https://www.airbnb.com/rooms/24427259"
"8259",24427319,80,"Haymarket",6,1.5,2,5,97,45,"https://www.airbnb.com/rooms/24427319"
"8260",24428692,18,"Leith",1,1,1,1,100,1,"https://www.airbnb.com/rooms/24428692"
"8261",24433973,22,"Leith",1,1,1,1,92,70,"https://www.airbnb.com/rooms/24433973"
"8262",24434703,120,"Stockbridge",4,2,2,2,98,12,"https://www.airbnb.com/rooms/24434703"
"8263",24438955,45,"Marchmont",2,1,1,1,100,27,"https://www.airbnb.com/rooms/24438955"
"8264",24439984,22,NA,2,1,1,1,97,41,"https://www.airbnb.com/rooms/24439984"
"8265",24442333,85,"New Town",4,2,2,3,92,40,"https://www.airbnb.com/rooms/24442333"
"8266",24443355,45,"Old Town",3,1,1,2,87,79,"https://www.airbnb.com/rooms/24443355"
"8267",24444708,90,"Old Town",4,1,2,2,96,62,"https://www.airbnb.com/rooms/24444708"
"8268",24449776,69,"Old Town",3,1,1,2,98,32,"https://www.airbnb.com/rooms/24449776"
"8269",24450818,89,"Leith",6,2,2,4,96,27,"https://www.airbnb.com/rooms/24450818"
"8270",24460022,194,"Old Town",4,2,2,2,100,3,"https://www.airbnb.com/rooms/24460022"
"8271",24463036,50,NA,3,1,2,2,95,8,"https://www.airbnb.com/rooms/24463036"
"8272",24464641,NA,NA,4,2,2,3,100,13,"https://www.airbnb.com/rooms/24464641"
"8273",24469283,30,"Leith",2,1,1,1,97,83,"https://www.airbnb.com/rooms/24469283"
"8274",24471534,85,"Haymarket",6,3,3,4,96,39,"https://www.airbnb.com/rooms/24471534"
"8275",24472202,30,"Marchmont",3,1,1,1,100,15,"https://www.airbnb.com/rooms/24472202"
"8276",24478301,999,"Cannonmills",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/24478301"
"8277",24484481,90,"Stockbridge",4,2,2,3,100,26,"https://www.airbnb.com/rooms/24484481"
"8278",24487408,50,"Newington",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/24487408"
"8279",24488134,35,"Newington",1,1,1,1,NA,0,"https://www.airbnb.com/rooms/24488134"
"8280",24488663,75,"Stockbridge",4,1,2,2,94,22,"https://www.airbnb.com/rooms/24488663"
"8281",24491357,50,"Cannonmills",2,1,1,1,67,14,"https://www.airbnb.com/rooms/24491357"
"8282",24492073,80,"Leith",2,1,1,1,96,5,"https://www.airbnb.com/rooms/24492073"
"8283",24492254,100,"Leith",2,0.5,1,1,100,3,"https://www.airbnb.com/rooms/24492254"
"8284",24497834,89,"Cannonmills",4,1,1,3,96,5,"https://www.airbnb.com/rooms/24497834"
"8285",24498025,85,"Old Town",6,1,2,3,96,76,"https://www.airbnb.com/rooms/24498025"
"8286",24502288,35,"Leith",1,1,3,1,76,18,"https://www.airbnb.com/rooms/24502288"
"8287",24507959,95,"Southside",4,1.5,1,1,100,5,"https://www.airbnb.com/rooms/24507959"
"8288",24508672,84,"New Town",2,1,1,1,98,48,"https://www.airbnb.com/rooms/24508672"
"8289",24508707,120,"Old Town",4,1,2,2,96,42,"https://www.airbnb.com/rooms/24508707"
"8290",24509194,154,"Old Town",7,2,3,5,97,15,"https://www.airbnb.com/rooms/24509194"
"8291",24511568,45,"Tollcross",2,1,1,1,100,1,"https://www.airbnb.com/rooms/24511568"
"8292",24514871,55,"Old Town",4,1,1,2,86,34,"https://www.airbnb.com/rooms/24514871"
"8293",24517506,29,NA,1,1,1,1,100,3,"https://www.airbnb.com/rooms/24517506"
"8294",24520670,39,"Leith",2,5,1,1,100,66,"https://www.airbnb.com/rooms/24520670"
"8295",24529096,225,"New Town",8,3,6,6,NA,0,"https://www.airbnb.com/rooms/24529096"
"8296",24530485,60,"Newington",2,1,1,1,100,12,"https://www.airbnb.com/rooms/24530485"
"8297",24530662,75,"Stockbridge",4,1,2,3,99,68,"https://www.airbnb.com/rooms/24530662"
"8298",24533641,50,"Old Town",1,1,1,1,88,13,"https://www.airbnb.com/rooms/24533641"
"8299",24534037,50,"Leith",2,1.5,1,1,99,44,"https://www.airbnb.com/rooms/24534037"
"8300",24534900,70,"Cannonmills",6,1.5,2,4,93,59,"https://www.airbnb.com/rooms/24534900"
"8301",24538646,500,"Leith",6,2,2,3,99,31,"https://www.airbnb.com/rooms/24538646"
"8302",24542192,140,"Stockbridge",4,1,2,3,98,16,"https://www.airbnb.com/rooms/24542192"
"8303",24542386,65,"Leith",2,1,1,1,100,2,"https://www.airbnb.com/rooms/24542386"
"8304",24542854,85,"Leith",2,1,1,1,100,10,"https://www.airbnb.com/rooms/24542854"
"8305",24551428,35,"Leith",2,1,1,1,95,12,"https://www.airbnb.com/rooms/24551428"
"8306",24553841,31,"Leith",2,1,1,1,100,3,"https://www.airbnb.com/rooms/24553841"
"8307",24557875,30,NA,1,1,1,1,NA,0,"https://www.airbnb.com/rooms/24557875"
"8308",24566940,100,NA,4,2,2,2,99,94,"https://www.airbnb.com/rooms/24566940"
"8309",24567768,127,"Cannonmills",7,1,3,4,84,115,"https://www.airbnb.com/rooms/24567768"
"8310",24575081,43,"Leith",2,1,1,1,99,54,"https://www.airbnb.com/rooms/24575081"
"8311",24579321,450,"Bruntsfield",13,4,6,9,100,4,"https://www.airbnb.com/rooms/24579321"
"8312",24579459,50,"Leith",4,1,1,3,100,69,"https://www.airbnb.com/rooms/24579459"
"8313",24586377,130,"Leith",4,1,1,2,94,44,"https://www.airbnb.com/rooms/24586377"
"8314",24587092,95,"Leith",2,1,1,1,100,29,"https://www.airbnb.com/rooms/24587092"
"8315",24594891,25,NA,2,1,1,1,98,18,"https://www.airbnb.com/rooms/24594891"
"8316",24602320,60,"Leith",4,1,2,2,96,94,"https://www.airbnb.com/rooms/24602320"
"8317",24603913,65,"Haymarket",4,1,2,2,97,18,"https://www.airbnb.com/rooms/24603913"
"8318",24604377,93,"Old Town",4,1,1,2,98,84,"https://www.airbnb.com/rooms/24604377"
"8319",24610653,70,"Leith",4,1,2,2,97,37,"https://www.airbnb.com/rooms/24610653"
"8320",24614230,95,"Old Town",4,1,1,1,20,1,"https://www.airbnb.com/rooms/24614230"
"8321",24614603,108,"Newington",5,1,3,3,98,25,"https://www.airbnb.com/rooms/24614603"
"8322",24618296,106,"Stockbridge",6,1,2,3,93,96,"https://www.airbnb.com/rooms/24618296"
"8323",24619455,75,"Leith",4,2,2,2,76,28,"https://www.airbnb.com/rooms/24619455"
"8324",24620146,50,"Leith",2,1,1,1,89,32,"https://www.airbnb.com/rooms/24620146"
"8325",24620738,55,"Leith",2,1,1,1,93,23,"https://www.airbnb.com/rooms/24620738"
"8326",24620767,135,"West End",6,2,2,2,100,1,"https://www.airbnb.com/rooms/24620767"
"8327",24621036,95,"Cannonmills",2,1,1,1,NA,1,"https://www.airbnb.com/rooms/24621036"
"8328",24621378,95,NA,4,2,2,3,NA,0,"https://www.airbnb.com/rooms/24621378"
"8329",24624742,25,NA,1,1,1,1,100,2,"https://www.airbnb.com/rooms/24624742"
"8330",24624870,50,"Leith",3,1,2,2,95,52,"https://www.airbnb.com/rooms/24624870"
"8331",24624914,70,"Stockbridge",2,1,1,1,99,27,"https://www.airbnb.com/rooms/24624914"
"8332",24625423,399,"Old Town",5,2,2,3,NA,0,"https://www.airbnb.com/rooms/24625423"
"8333",24625457,300,"Old Town",4,2,2,2,100,1,"https://www.airbnb.com/rooms/24625457"
"8334",24626712,200,"Cannonmills",4,1,2,2,92,54,"https://www.airbnb.com/rooms/24626712"
"8335",24627067,99,NA,4,1,2,2,NA,1,"https://www.airbnb.com/rooms/24627067"
"8336",24628007,213,"Old Town",8,2,4,5,95,44,"https://www.airbnb.com/rooms/24628007"
"8337",24628480,185,NA,5,2,3,4,NA,1,"https://www.airbnb.com/rooms/24628480"
"8338",24629956,200,"Old Town",9,2,3,9,97,87,"https://www.airbnb.com/rooms/24629956"
"8339",24630086,50,NA,2,1,1,1,NA,0,"https://www.airbnb.com/rooms/24630086"
"8340",24630141,25,"Leith",2,1,1,1,95,24,"https://www.airbnb.com/rooms/24630141"
"8341",24636147,44,"New Town",2,1,1,1,96,66,"https://www.airbnb.com/rooms/24636147"
"8342",24638389,61,"Marchmont",2,1.5,1,1,NA,0,"https://www.airbnb.com/rooms/24638389"
"8343",24638975,80,"Morningside",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/24638975"
"8344",24640287,125,"Haymarket",10,2.5,4,5,97,92,"https://www.airbnb.com/rooms/24640287"
"8345",24640293,153,"Marchmont",4,1,2,2,100,6,"https://www.airbnb.com/rooms/24640293"
"8346",24640983,68,NA,3,1,1,1,97,7,"https://www.airbnb.com/rooms/24640983"
"8347",24642688,50,NA,2,2,0,1,100,8,"https://www.airbnb.com/rooms/24642688"
"8348",24644385,99,"New Town",4,1.5,2,2,97,68,"https://www.airbnb.com/rooms/24644385"
"8349",24644831,32,NA,2,1,1,1,92,5,"https://www.airbnb.com/rooms/24644831"
"8350",24645187,50,NA,3,2,0,3,100,13,"https://www.airbnb.com/rooms/24645187"
"8351",24649069,80,"Morningside",4,1,1,2,100,3,"https://www.airbnb.com/rooms/24649069"
"8352",24651681,55,"Marchmont",2,1,1,1,100,18,"https://www.airbnb.com/rooms/24651681"
"8353",24651917,59,"West End",2,1,1,1,98,25,"https://www.airbnb.com/rooms/24651917"
"8354",24651929,85,"Old Town",2,1,1,1,80,1,"https://www.airbnb.com/rooms/24651929"
"8355",24652434,80,"Old Town",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/24652434"
"8356",24652638,80,"Old Town",2,1,1,1,100,1,"https://www.airbnb.com/rooms/24652638"
"8357",24653033,79,"Old Town",2,1,1,1,100,1,"https://www.airbnb.com/rooms/24653033"
"8358",24665376,150,NA,8,1,2,6,90,2,"https://www.airbnb.com/rooms/24665376"
"8359",24669609,70,"Leith",2,1,1,1,90,48,"https://www.airbnb.com/rooms/24669609"
"8360",24673330,50,"Leith",2,1,1,1,96,20,"https://www.airbnb.com/rooms/24673330"
"8361",24675875,399,"Old Town",5,2,2,3,93,10,"https://www.airbnb.com/rooms/24675875"
"8362",24677949,18,"Leith",1,1,1,1,85,23,"https://www.airbnb.com/rooms/24677949"
"8363",24685378,135,"Stockbridge",4,1,2,2,NA,0,"https://www.airbnb.com/rooms/24685378"
"8364",24688129,80,"Marchmont",3,1,2,2,98,8,"https://www.airbnb.com/rooms/24688129"
"8365",24698862,100,NA,8,1.5,4,4,97,75,"https://www.airbnb.com/rooms/24698862"
"8366",24703704,90,"Leith",4,1,1,1,100,13,"https://www.airbnb.com/rooms/24703704"
"8367",24703715,60,NA,2,1,1,1,98,82,"https://www.airbnb.com/rooms/24703715"
"8368",24708668,200,"West End",4,1,0,2,100,1,"https://www.airbnb.com/rooms/24708668"
"8369",24712940,90,NA,4,1,2,2,NA,0,"https://www.airbnb.com/rooms/24712940"
"8370",24713343,100,"Old Town",6,1,3,3,93,56,"https://www.airbnb.com/rooms/24713343"
"8371",24725087,35,"Leith",2,1,1,1,97,6,"https://www.airbnb.com/rooms/24725087"
"8372",24727599,100,"Bruntsfield",5,1,2,3,96,27,"https://www.airbnb.com/rooms/24727599"
"8373",24728743,40,"Leith",2,1,1,1,100,29,"https://www.airbnb.com/rooms/24728743"
"8374",24728877,80,"Bruntsfield",4,1,2,2,100,2,"https://www.airbnb.com/rooms/24728877"
